order_id,event_id,event_version,order_timestamp_utc,region_code,category_code,currency_code,gross_amount,customer_segment,source_updated_at,ingested_at
SO-202608-00659,CDC-00000659,1,2026-08-19T13:10:39Z,AB,ACC,USD,188.85,Enterprise,2026-08-19T13:16:02Z,2026-09-26T17:30:00Z
SO-202608-00660,CDC-00000660,1,2026-08-19T13:16:51Z,BC,DEV,CAD,856.2,Enterprise,2026-08-19T13:24:56Z,2026-09-26T17:30:00Z
SO-202608-00661,CDC-00000661,1,2026-08-19T13:46:04Z,ON,ACC,CAD,72.22,Enterprise,2026-08-19T13:53:09Z,2026-09-26T17:30:00Z
SO-202608-00662,CDC-00000662,1,2026-08-19T13:55:21Z,BC,ACC,CAD,193.38,SMB,2026-08-19T14:03:58Z,2026-09-26T17:30:00Z
SO-202608-00663,CDC-00000663,1,2026-08-19T14:13:41Z,ON,SVC,USD,804.17,Enterprise,2026-08-19T14:14:14Z,2026-09-26T17:30:00Z
SO-202608-00664,CDC-00000664,1,2026-08-19T14:28:25Z,AB,DEV,CAD,703.09,SMB,2026-08-19T14:32:13Z,2026-09-26T17:30:00Z
SO-202608-00665,CDC-00000665,1,2026-08-19T14:50:17Z,AB,ACC,CAD,195.61,Enterprise,2026-08-19T14:58:25Z,2026-09-26T17:30:00Z
SO-202608-00666,CDC-00000666,1,2026-08-19T15:47:42Z,ON,SVC,CAD,743.94,Enterprise,2026-08-19T15:53:24Z,2026-09-26T17:30:00Z
SO-202608-00667,CDC-00000667,1,2026-08-19T15:55:39Z,BC,DEV,USD,412.2,Consumer,2026-08-19T16:03:06Z,2026-09-26T17:30:00Z
SO-202608-00668,CDC-00000668,1,2026-08-19T17:03:18Z,AB,ACC,CAD,199.37,Enterprise,2026-08-19T17:04:48Z,2026-09-26T17:30:00Z
SO-202608-00669,CDC-00000669,1,2026-08-19T18:18:09Z,ON,ACC,CAD,174.41,SMB,2026-08-19T18:21:08Z,2026-09-26T17:30:00Z
SO-202608-00670,CDC-00000670,1,2026-08-19T18:26:40Z,BC,ACC,CAD,25.73,SMB,2026-08-19T18:31:26Z,2026-09-26T17:30:00Z
SO-202608-00671,CDC-00000671,1,2026-08-19T18:55:29Z,QC,DEV,CAD,431.08,SMB,2026-08-19T18:59:46Z,2026-09-26T17:30:00Z
SO-202608-00672,CDC-00000672,1,2026-08-19T18:56:40Z,ON,DEV,CAD,2177.96,Enterprise,2026-08-19T18:57:45Z,2026-09-26T17:30:00Z
SO-202608-00673,CDC-00000673,1,2026-08-19T18:59:01Z,ON,DEV,CAD,1995.61,SMB,2026-08-19T19:05:39Z,2026-09-26T17:30:00Z
SO-202608-00674,CDC-00000674,1,2026-08-19T19:08:15Z,ON,ACC,CAD,78.13,SMB,2026-08-19T19:10:10Z,2026-09-26T17:30:00Z
SO-202608-00675,CDC-00000675,1,2026-08-19T19:10:47Z,AB,SVC,CAD,1266.76,Enterprise,2026-08-19T19:11:48Z,2026-09-26T17:30:00Z
SO-202608-00676,CDC-00000676,1,2026-08-19T19:12:08Z,AB,DEV,CAD,385.34,Enterprise,2026-08-19T19:18:49Z,2026-09-26T17:30:00Z
SO-202608-00677,CDC-00000677,1,2026-08-19T20:42:09Z,ON,SVC,USD,204.56,Enterprise,2026-08-19T20:43:53Z,2026-09-26T17:30:00Z
SO-202608-00678,CDC-00000678,1,2026-08-19T21:06:56Z,AB,SVC,CAD,978.23,SMB,2026-08-19T21:13:50Z,2026-09-26T17:30:00Z
SO-202608-00679,CDC-00000679,1,2026-08-19T22:16:23Z,ON,SVC,CAD,947.22,Enterprise,2026-08-19T22:17:34Z,2026-09-26T17:30:00Z
SO-202608-00680,CDC-00000680,1,2026-08-20T00:40:40Z,ON,DEV,CAD,1993.56,Enterprise,2026-08-20T00:41:28Z,2026-09-26T17:30:00Z
SO-202608-00681,CDC-00000681,1,2026-08-20T01:21:04Z,ON,SVC,CAD,1060.65,Enterprise,2026-08-20T01:21:16Z,2026-09-26T17:30:00Z
SO-202608-00682,CDC-00000682,1,2026-08-20T01:22:45Z,AB,ACC,CAD,189.34,SMB,2026-08-20T01:28:18Z,2026-09-26T17:30:00Z
SO-202608-00683,CDC-00000683,1,2026-08-20T01:23:14Z,ON,SVC,CAD,247.19,Enterprise,2026-08-20T01:27:05Z,2026-09-26T17:30:00Z
SO-202608-00684,CDC-00000684,1,2026-08-20T01:24:52Z,BC,ACC,CAD,150.59,Consumer,2026-08-20T01:29:08Z,2026-09-26T17:30:00Z
SO-202608-00685,CDC-00000685,1,2026-08-20T03:16:01Z,BC,ACC,CAD,133.33,Consumer,2026-08-20T03:25:37Z,2026-09-26T17:30:00Z
SO-202608-00686,CDC-00000686,1,2026-08-20T05:03:59Z,QC,DEV,CAD,394.02,Consumer,2026-08-20T05:10:30Z,2026-09-26T17:30:00Z
SO-202608-00687,CDC-00000687,1,2026-08-20T05:23:11Z,ON,ACC,CAD,57.81,Consumer,2026-08-20T05:30:53Z,2026-09-26T17:30:00Z
SO-202608-00688,CDC-00000688,1,2026-08-20T05:25:18Z,ON,SVC,CAD,653.36,Enterprise,2026-08-20T05:27:36Z,2026-09-26T17:30:00Z
SO-202608-00689,CDC-00000689,1,2026-08-20T05:35:05Z,ON,ACC,USD,70.86,Consumer,2026-08-20T05:41:05Z,2026-09-26T17:30:00Z
SO-202608-00690,CDC-00000690,1,2026-08-20T07:37:14Z,ON,ACC,CAD,193.02,Consumer,2026-08-20T07:37:38Z,2026-09-26T17:30:00Z
SO-202608-00691,CDC-00000691,1,2026-08-20T07:45:21Z,ON,ACC,CAD,141.94,Enterprise,2026-08-20T07:54:05Z,2026-09-26T17:30:00Z
SO-202608-00692,CDC-00000692,1,2026-08-20T08:25:59Z,ON,DEV,CAD,1502.44,Enterprise,2026-08-20T08:27:52Z,2026-09-26T17:30:00Z
SO-202608-00693,CDC-00000693,1,2026-08-20T09:01:38Z,QC,DEV,CAD,2070.14,Enterprise,2026-08-20T09:03:35Z,2026-09-26T17:30:00Z
SO-202608-00694,CDC-00000694,1,2026-08-20T09:52:32Z,QC,DEV,CAD,2077.87,SMB,2026-08-20T09:53:50Z,2026-09-26T17:30:00Z
SO-202608-00695,CDC-00000695,1,2026-08-20T10:14:55Z,ON,SVC,CAD,382.8,SMB,2026-08-20T10:21:06Z,2026-09-26T17:30:00Z
SO-202608-00696,CDC-00000696,1,2026-08-20T10:15:13Z,ON,SVC,CAD,293.98,SMB,2026-08-20T10:17:46Z,2026-09-26T17:30:00Z
SO-202608-00697,CDC-00000697,1,2026-08-20T10:28:39Z,BC,ACC,CAD,164.53,Enterprise,2026-08-20T10:29:09Z,2026-09-26T17:30:00Z
SO-202608-00698,CDC-00000698,1,2026-08-20T10:37:41Z,ON,DEV,CAD,1719.67,Enterprise,2026-08-20T10:43:03Z,2026-09-26T17:30:00Z
SO-202608-00699,CDC-00000699,1,2026-08-20T11:01:36Z,AB,DEV,CAD,623.92,SMB,2026-08-20T11:09:20Z,2026-09-26T17:30:00Z
SO-202608-00700,CDC-00000700,1,2026-08-20T11:03:02Z,ON,ACC,CAD,55.99,SMB,2026-08-20T11:10:14Z,2026-09-26T17:30:00Z
SO-202608-00701,CDC-00000701,1,2026-08-20T12:05:06Z,BC,DEV,CAD,2199.7,SMB,2026-08-20T12:08:49Z,2026-09-26T17:30:00Z
SO-202608-00702,CDC-00000702,1,2026-08-20T12:10:32Z,QC,ACC,CAD,110.35,SMB,2026-08-20T12:11:05Z,2026-09-26T17:30:00Z
SO-202608-00703,CDC-00000703,1,2026-08-20T12:45:34Z,ON,SVC,CAD,801.59,SMB,2026-08-20T12:49:47Z,2026-09-26T17:30:00Z
SO-202608-00704,CDC-00000704,1,2026-08-20T12:46:04Z,AB,ACC,CAD,216.21,SMB,2026-08-20T12:50:31Z,2026-09-26T17:30:00Z
SO-202608-00705,CDC-00000705,1,2026-08-20T13:33:03Z,ON,ACC,CAD,141.82,Consumer,2026-08-20T13:34:13Z,2026-09-26T17:30:00Z
SO-202608-00706,CDC-00000706,1,2026-08-20T13:55:31Z,ON,ACC,CAD,147.2,Consumer,2026-08-20T13:58:10Z,2026-09-26T17:30:00Z
SO-202608-00707,CDC-00000707,1,2026-08-20T15:49:31Z,ON,SVC,CAD,1105.69,Consumer,2026-08-20T15:57:13Z,2026-09-26T17:30:00Z
SO-202608-00708,CDC-00000708,1,2026-08-20T16:06:37Z,AB,ACC,CAD,197.56,Enterprise,2026-08-20T16:09:44Z,2026-09-26T17:30:00Z
SO-202608-00709,CDC-00000709,1,2026-08-20T16:11:54Z,QC,ACC,CAD,206.74,SMB,2026-08-20T16:18:41Z,2026-09-26T17:30:00Z
SO-202608-00710,CDC-00000710,1,2026-08-20T17:29:59Z,BC,DEV,CAD,1238.78,Consumer,2026-08-20T17:38:46Z,2026-09-26T17:30:00Z
SO-202608-00711,CDC-00000711,1,2026-08-20T17:40:45Z,AB,DEV,CAD,1961.57,SMB,2026-08-20T17:42:12Z,2026-09-26T17:30:00Z
SO-202608-00712,CDC-00000712,1,2026-08-20T17:49:00Z,ON,ACC,CAD,201.55,Enterprise,2026-08-20T17:54:03Z,2026-09-26T17:30:00Z
SO-202608-00713,CDC-00000713,1,2026-08-20T21:22:11Z,AB,SVC,CAD,410.04,SMB,2026-08-20T21:24:10Z,2026-09-26T17:30:00Z
SO-202608-00714,CDC-00000714,1,2026-08-20T21:45:49Z,ON,ACC,CAD,35.16,Enterprise,2026-08-20T21:47:45Z,2026-09-26T17:30:00Z
SO-202608-00715,CDC-00000715,1,2026-08-20T22:47:39Z,AB,ACC,CAD,120.71,Consumer,2026-08-20T22:56:23Z,2026-09-26T17:30:00Z
SO-202608-00716,CDC-00000716,1,2026-08-20T22:53:20Z,AB,ACC,CAD,48.05,Consumer,2026-08-20T22:54:31Z,2026-09-26T17:30:00Z
SO-202608-00717,CDC-00000717,1,2026-08-21T00:09:57Z,AB,SVC,CAD,1319.22,SMB,2026-08-21T00:14:20Z,2026-09-26T17:30:00Z
SO-202608-00718,CDC-00000718,1,2026-08-21T00:32:37Z,QC,ACC,CAD,120.26,Consumer,2026-08-21T00:38:14Z,2026-09-26T17:30:00Z
SO-202608-00719,CDC-00000719,1,2026-08-21T01:26:48Z,BC,SVC,CAD,1102.39,Enterprise,2026-08-21T01:34:31Z,2026-09-26T17:30:00Z
SO-202608-00720,CDC-00000720,1,2026-08-21T01:32:00Z,ON,ACC,CAD,164.78,Enterprise,2026-08-21T01:41:52Z,2026-09-26T17:30:00Z
SO-202608-00721,CDC-00000721,1,2026-08-21T01:36:15Z,AB,DEV,CAD,1991.84,Enterprise,2026-08-21T01:38:37Z,2026-09-26T17:30:00Z
SO-202608-00722,CDC-00000722,1,2026-08-21T02:06:19Z,BC,ACC,CAD,133.61,Enterprise,2026-08-21T02:10:31Z,2026-09-26T17:30:00Z
SO-202608-00723,CDC-00000723,1,2026-08-21T03:01:33Z,ON,SVC,CAD,957.36,Consumer,2026-08-21T03:07:12Z,2026-09-26T17:30:00Z
SO-202608-00724,CDC-00000724,1,2026-08-21T03:47:52Z,BC,DEV,CAD,2014.29,Enterprise,2026-08-21T03:56:48Z,2026-09-26T17:30:00Z
SO-202608-00725,CDC-00000725,1,2026-08-21T04:15:32Z,AB,ACC,CAD,55.3,SMB,2026-08-21T04:15:43Z,2026-09-26T17:30:00Z
SO-202608-00726,CDC-00000726,1,2026-08-21T04:30:22Z,QC,ACC,CAD,122.35,Consumer,2026-08-21T04:35:37Z,2026-09-26T17:30:00Z
SO-202608-00727,CDC-00000727,1,2026-08-21T04:47:27Z,AB,DEV,CAD,1451.11,SMB,2026-08-21T04:56:25Z,2026-09-26T17:30:00Z
SO-202608-00728,CDC-00000728,1,2026-08-21T05:30:27Z,BC,DEV,CAD,1711.11,Enterprise,2026-08-21T05:34:09Z,2026-09-26T17:30:00Z
SO-202608-00729,CDC-00000729,1,2026-08-21T06:02:58Z,AB,ACC,CAD,137.32,Consumer,2026-08-21T06:05:24Z,2026-09-26T17:30:00Z
SO-202608-00730,CDC-00000730,1,2026-08-21T07:36:25Z,ON,SVC,CAD,805.85,SMB,2026-08-21T07:39:41Z,2026-09-26T17:30:00Z
SO-202608-00731,CDC-00000731,1,2026-08-21T07:43:09Z,QC,DEV,CAD,1902.95,SMB,2026-08-21T07:45:49Z,2026-09-26T17:30:00Z
SO-202608-00732,CDC-00000732,1,2026-08-21T07:49:56Z,ON,DEV,CAD,1269.56,Consumer,2026-08-21T07:55:29Z,2026-09-26T17:30:00Z
SO-202608-00733,CDC-00000733,1,2026-08-21T09:56:35Z,QC,SVC,CAD,339.94,SMB,2026-08-21T09:59:18Z,2026-09-26T17:30:00Z
SO-202608-00734,CDC-00000734,1,2026-08-21T10:06:33Z,QC,DEV,CAD,699.39,SMB,2026-08-21T10:09:09Z,2026-09-26T17:30:00Z
SO-202608-00735,CDC-00000735,1,2026-08-21T10:28:41Z,BC,DEV,CAD,1211.56,Consumer,2026-08-21T10:29:39Z,2026-09-26T17:30:00Z
SO-202608-00736,CDC-00000736,1,2026-08-21T11:00:09Z,BC,DEV,CAD,2310.28,Enterprise,2026-08-21T11:04:34Z,2026-09-26T17:30:00Z
SO-202608-00737,CDC-00000737,1,2026-08-21T11:39:03Z,QC,DEV,CAD,718.82,Enterprise,2026-08-21T11:39:59Z,2026-09-26T17:30:00Z
SO-202608-00738,CDC-00000738,1,2026-08-21T11:43:29Z,ON,DEV,CAD,1000.88,Consumer,2026-08-21T11:50:52Z,2026-09-26T17:30:00Z
SO-202608-00739,CDC-00000739,1,2026-08-21T13:12:14Z,ON,ACC,CAD,89.32,Enterprise,2026-08-21T13:15:30Z,2026-09-26T17:30:00Z
SO-202608-00740,CDC-00000740,1,2026-08-21T14:27:55Z,ON,DEV,USD,555.77,Consumer,2026-08-21T14:29:30Z,2026-09-26T17:30:00Z
SO-202608-00741,CDC-00000741,1,2026-08-21T15:37:18Z,QC,ACC,CAD,61.97,Enterprise,2026-08-21T15:43:13Z,2026-09-26T17:30:00Z
SO-202608-00742,CDC-00000742,1,2026-08-21T16:08:10Z,BC,ACC,CAD,39.68,SMB,2026-08-21T16:17:20Z,2026-09-26T17:30:00Z
SO-202608-00743,CDC-00000743,1,2026-08-21T16:14:14Z,BC,DEV,CAD,2083.56,SMB,2026-08-21T16:16:57Z,2026-09-26T17:30:00Z
SO-202608-00744,CDC-00000744,1,2026-08-21T17:38:09Z,BC,SVC,CAD,422.83,Consumer,2026-08-21T17:38:32Z,2026-09-26T17:30:00Z
SO-202608-00745,CDC-00000745,1,2026-08-21T17:44:35Z,QC,SVC,CAD,915.73,Enterprise,2026-08-21T17:54:18Z,2026-09-26T17:30:00Z
SO-202608-00746,CDC-00000746,1,2026-08-21T18:29:47Z,ON,DEV,CAD,1917.3,Enterprise,2026-08-21T18:31:04Z,2026-09-26T17:30:00Z
SO-202608-00747,CDC-00000747,1,2026-08-21T18:58:34Z,ON,DEV,CAD,1342.41,Consumer,2026-08-21T19:00:26Z,2026-09-26T17:30:00Z
SO-202608-00748,CDC-00000748,1,2026-08-21T19:10:50Z,ON,DEV,CAD,532.66,Enterprise,2026-08-21T19:18:20Z,2026-09-26T17:30:00Z
SO-202608-00749,CDC-00000749,1,2026-08-21T19:16:59Z,AB,ACC,CAD,156.34,SMB,2026-08-21T19:20:16Z,2026-09-26T17:30:00Z
SO-202608-00750,CDC-00000750,1,2026-08-21T20:09:20Z,ON,SVC,CAD,1011.07,Consumer,2026-08-21T20:12:58Z,2026-09-26T17:30:00Z
SO-202608-00751,CDC-00000751,1,2026-08-21T20:50:01Z,BC,SVC,CAD,494.49,SMB,2026-08-21T20:50:59Z,2026-09-26T17:30:00Z
SO-202608-00752,CDC-00000752,1,2026-08-21T20:59:29Z,ON,DEV,CAD,2152.78,Enterprise,2026-08-21T21:05:20Z,2026-09-26T17:30:00Z
SO-202608-00753,CDC-00000753,1,2026-08-21T21:18:37Z,ON,DEV,CAD,1446.19,Consumer,2026-08-21T21:23:36Z,2026-09-26T17:30:00Z
SO-202608-00754,CDC-00000754,1,2026-08-21T23:06:24Z,AB,DEV,USD,2029.83,Enterprise,2026-08-21T23:11:54Z,2026-09-26T17:30:00Z
SO-202608-00755,CDC-00000755,1,2026-08-21T23:12:35Z,AB,ACC,CAD,74.48,Enterprise,2026-08-21T23:18:20Z,2026-09-26T17:30:00Z
SO-202608-00756,CDC-00000756,1,2026-08-21T23:38:53Z,QC,DEV,CAD,720.77,Enterprise,2026-08-21T23:43:57Z,2026-09-26T17:30:00Z
SO-202608-00757,CDC-00000757,1,2026-08-22T00:37:23Z,ON,DEV,CAD,653.66,Consumer,2026-08-22T00:42:07Z,2026-09-26T17:30:00Z
SO-202608-00758,CDC-00000758,1,2026-08-22T01:25:23Z,AB,ACC,CAD,55.5,SMB,2026-08-22T01:28:51Z,2026-09-26T17:30:00Z
SO-202608-00759,CDC-00000759,1,2026-08-22T01:27:26Z,BC,SVC,CAD,391.4,Enterprise,2026-08-22T01:37:20Z,2026-09-26T17:30:00Z
SO-202608-00760,CDC-00000760,1,2026-08-22T01:47:31Z,BC,ACC,CAD,97.74,Enterprise,2026-08-22T01:51:24Z,2026-09-26T17:30:00Z
SO-202608-00761,CDC-00000761,1,2026-08-22T02:22:02Z,ON,DEV,CAD,1984.98,Enterprise,2026-08-22T02:24:30Z,2026-09-26T17:30:00Z
SO-202608-00762,CDC-00000762,1,2026-08-22T03:17:18Z,AB,DEV,CAD,1416.02,Consumer,2026-08-22T03:20:57Z,2026-09-26T17:30:00Z
SO-202608-00763,CDC-00000763,1,2026-08-22T03:19:27Z,BC,ACC,CAD,164.16,Consumer,2026-08-22T03:25:27Z,2026-09-26T17:30:00Z
SO-202608-00764,CDC-00000764,1,2026-08-22T04:14:41Z,AB,ACC,CAD,197.52,Enterprise,2026-08-22T04:19:42Z,2026-09-26T17:30:00Z
SO-202608-00765,CDC-00000765,1,2026-08-22T04:21:41Z,ON,ACC,CAD,73.4,Enterprise,2026-08-22T04:30:28Z,2026-09-26T17:30:00Z
SO-202608-00766,CDC-00000766,1,2026-08-22T04:40:08Z,AB,DEV,CAD,1340.57,SMB,2026-08-22T04:48:19Z,2026-09-26T17:30:00Z
SO-202608-00767,CDC-00000767,1,2026-08-22T05:39:49Z,BC,DEV,CAD,436.04,Consumer,2026-08-22T05:45:24Z,2026-09-26T17:30:00Z
SO-202608-00768,CDC-00000768,1,2026-08-22T06:22:05Z,AB,ACC,CAD,210.34,Consumer,2026-08-22T06:23:53Z,2026-09-26T17:30:00Z
SO-202608-00769,CDC-00000769,1,2026-08-22T07:07:45Z,ON,DEV,CAD,2183.11,Enterprise,2026-08-22T07:16:15Z,2026-09-26T17:30:00Z
SO-202608-00770,CDC-00000770,1,2026-08-22T07:19:02Z,ON,ACC,CAD,78.44,Enterprise,2026-08-22T07:22:17Z,2026-09-26T17:30:00Z
SO-202608-00771,CDC-00000771,1,2026-08-22T07:44:30Z,BC,DEV,CAD,1711.43,Enterprise,2026-08-22T07:52:02Z,2026-09-26T17:30:00Z
SO-202608-00772,CDC-00000772,1,2026-08-22T07:49:41Z,QC,SVC,CAD,389.99,Enterprise,2026-08-22T07:51:37Z,2026-09-26T17:30:00Z
SO-202608-00773,CDC-00000773,1,2026-08-22T08:09:44Z,BC,DEV,CAD,2187.01,Enterprise,2026-08-22T08:19:00Z,2026-09-26T17:30:00Z
SO-202608-00774,CDC-00000774,1,2026-08-22T08:11:21Z,QC,ACC,CAD,92.18,Consumer,2026-08-22T08:18:43Z,2026-09-26T17:30:00Z
SO-202608-00775,CDC-00000775,1,2026-08-22T08:23:29Z,BC,ACC,CAD,192.34,Enterprise,2026-08-22T08:28:09Z,2026-09-26T17:30:00Z
SO-202608-00776,CDC-00000776,1,2026-08-22T08:41:49Z,BC,DEV,CAD,1059.64,Consumer,2026-08-22T08:46:12Z,2026-09-26T17:30:00Z
SO-202608-00777,CDC-00000777,1,2026-08-22T09:07:20Z,AB,DEV,CAD,1611.61,SMB,2026-08-22T09:12:43Z,2026-09-26T17:30:00Z
SO-202608-00778,CDC-00000778,1,2026-08-22T09:45:44Z,BC,DEV,CAD,2381.66,SMB,2026-08-22T09:53:49Z,2026-09-26T17:30:00Z
SO-202608-00779,CDC-00000779,1,2026-08-22T09:53:56Z,QC,SVC,CAD,313.79,Enterprise,2026-08-22T09:54:15Z,2026-09-26T17:30:00Z
SO-202608-00780,CDC-00000780,1,2026-08-22T10:51:35Z,QC,ACC,CAD,70.45,Enterprise,2026-08-22T11:00:58Z,2026-09-26T17:30:00Z
SO-202608-00781,CDC-00000781,1,2026-08-22T12:27:26Z,QC,DEV,CAD,901.4,Enterprise,2026-08-22T12:32:38Z,2026-09-26T17:30:00Z
SO-202608-00782,CDC-00000782,1,2026-08-22T13:27:52Z,AB,ACC,CAD,54.21,SMB,2026-08-22T13:32:17Z,2026-09-26T17:30:00Z
SO-202608-00783,CDC-00000783,1,2026-08-22T13:32:35Z,BC,DEV,CAD,684.03,SMB,2026-08-22T13:33:24Z,2026-09-26T17:30:00Z
SO-202608-00784,CDC-00000784,1,2026-08-22T13:47:47Z,ON,SVC,CAD,1100.98,SMB,2026-08-22T13:51:43Z,2026-09-26T17:30:00Z
SO-202608-00785,CDC-00000785,1,2026-08-22T13:58:50Z,QC,DEV,USD,2032.59,Consumer,2026-08-22T14:08:38Z,2026-09-26T17:30:00Z
SO-202608-00786,CDC-00000786,1,2026-08-22T14:02:31Z,QC,ACC,CAD,26.1,Consumer,2026-08-22T14:10:19Z,2026-09-26T17:30:00Z
SO-202608-00787,CDC-00000787,1,2026-08-22T14:04:53Z,AB,DEV,CAD,940.24,Consumer,2026-08-22T14:07:51Z,2026-09-26T17:30:00Z
SO-202608-00788,CDC-00000788,1,2026-08-22T15:14:53Z,ON,DEV,CAD,1795.01,Enterprise,2026-08-22T15:24:09Z,2026-09-26T17:30:00Z
SO-202608-00789,CDC-00000789,1,2026-08-22T15:22:14Z,ON,SVC,CAD,1360.89,Consumer,2026-08-22T15:27:58Z,2026-09-26T17:30:00Z
SO-202608-00790,CDC-00000790,1,2026-08-22T15:33:23Z,AB,ACC,CAD,30.64,Enterprise,2026-08-22T15:42:31Z,2026-09-26T17:30:00Z
SO-202608-00791,CDC-00000791,1,2026-08-22T15:52:05Z,ON,DEV,CAD,879.04,SMB,2026-08-22T16:01:28Z,2026-09-26T17:30:00Z
SO-202608-00792,CDC-00000792,1,2026-08-22T16:47:58Z,BC,DEV,CAD,780.56,Enterprise,2026-08-22T16:51:44Z,2026-09-26T17:30:00Z
SO-202608-00793,CDC-00000793,1,2026-08-22T17:23:21Z,QC,DEV,CAD,464.77,SMB,2026-08-22T17:29:53Z,2026-09-26T17:30:00Z
SO-202608-00794,CDC-00000794,1,2026-08-22T18:47:32Z,QC,ACC,CAD,75.24,Enterprise,2026-08-22T18:54:31Z,2026-09-26T17:30:00Z
SO-202608-00795,CDC-00000795,1,2026-08-22T18:49:23Z,QC,SVC,CAD,1398.58,SMB,2026-08-22T18:51:24Z,2026-09-26T17:30:00Z
SO-202608-00796,CDC-00000796,1,2026-08-22T19:06:20Z,QC,SVC,USD,1200.08,SMB,2026-08-22T19:14:44Z,2026-09-26T17:30:00Z
SO-202608-00797,CDC-00000797,1,2026-08-22T19:31:03Z,ON,SVC,CAD,646.91,Enterprise,2026-08-22T19:34:37Z,2026-09-26T17:30:00Z
SO-202608-00798,CDC-00000798,1,2026-08-22T20:41:18Z,AB,DEV,CAD,526.8,Enterprise,2026-08-22T20:41:47Z,2026-09-26T17:30:00Z
SO-202608-00799,CDC-00000799,1,2026-08-22T22:23:30Z,BC,DEV,CAD,2098.5,SMB,2026-08-22T22:26:38Z,2026-09-26T17:30:00Z
SO-202608-00800,CDC-00000800,1,2026-08-22T23:04:28Z,QC,DEV,CAD,2257,Consumer,2026-08-22T23:06:54Z,2026-09-26T17:30:00Z
SO-202608-00801,CDC-00000801,1,2026-08-22T23:26:06Z,AB,SVC,CAD,1353.31,Enterprise,2026-08-22T23:34:34Z,2026-09-26T17:30:00Z
SO-202608-00802,CDC-00000802,1,2026-08-23T00:18:01Z,ON,DEV,CAD,2173.69,Consumer,2026-08-23T00:27:07Z,2026-09-26T17:30:00Z
SO-202608-00803,CDC-00000803,1,2026-08-23T00:59:48Z,ON,DEV,CAD,1452.64,Consumer,2026-08-23T01:02:53Z,2026-09-26T17:30:00Z
SO-202608-00804,CDC-00000804,1,2026-08-23T03:00:06Z,ON,ACC,CAD,64.11,Consumer,2026-08-23T03:06:49Z,2026-09-26T17:30:00Z
SO-202608-00805,CDC-00000805,1,2026-08-23T03:26:26Z,AB,ACC,USD,128.84,SMB,2026-08-23T03:33:22Z,2026-09-26T17:30:00Z
SO-202608-00806,CDC-00000806,1,2026-08-23T04:07:36Z,AB,ACC,CAD,95.25,SMB,2026-08-23T04:12:46Z,2026-09-26T17:30:00Z
SO-202608-00807,CDC-00000807,1,2026-08-23T04:09:36Z,BC,DEV,CAD,1548.54,Consumer,2026-08-23T04:13:58Z,2026-09-26T17:30:00Z
SO-202608-00808,CDC-00000808,1,2026-08-23T04:43:20Z,ON,ACC,CAD,138.32,Enterprise,2026-08-23T04:44:49Z,2026-09-26T17:30:00Z
SO-202608-00809,CDC-00000809,1,2026-08-23T05:16:36Z,QC,ACC,CAD,28.81,Consumer,2026-08-23T05:20:57Z,2026-09-26T17:30:00Z
SO-202608-00810,CDC-00000810,1,2026-08-23T07:05:29Z,BC,SVC,CAD,1135.99,Consumer,2026-08-23T07:15:23Z,2026-09-26T17:30:00Z
SO-202608-00811,CDC-00000811,1,2026-08-23T10:03:39Z,AB,DEV,CAD,2048.43,Consumer,2026-08-23T10:04:02Z,2026-09-26T17:30:00Z
SO-202608-00812,CDC-00000812,1,2026-08-23T10:51:46Z,QC,ACC,CAD,176.69,SMB,2026-08-23T10:52:01Z,2026-09-26T17:30:00Z
SO-202608-00813,CDC-00000813,1,2026-08-23T11:24:00Z,QC,ACC,CAD,216.18,Consumer,2026-08-23T11:34:00Z,2026-09-26T17:30:00Z
SO-202608-00814,CDC-00000814,1,2026-08-23T11:37:03Z,QC,ACC,CAD,202.91,Enterprise,2026-08-23T11:45:57Z,2026-09-26T17:30:00Z
SO-202608-00815,CDC-00000815,1,2026-08-23T12:23:32Z,ON,SVC,CAD,655.36,Consumer,2026-08-23T12:29:43Z,2026-09-26T17:30:00Z
SO-202608-00816,CDC-00000816,1,2026-08-23T12:32:54Z,BC,ACC,CAD,72.34,Consumer,2026-08-23T12:36:04Z,2026-09-26T17:30:00Z
SO-202608-00817,CDC-00000817,1,2026-08-23T12:57:45Z,ON,DEV,CAD,1096.05,Consumer,2026-08-23T12:58:15Z,2026-09-26T17:30:00Z
SO-202608-00818,CDC-00000818,1,2026-08-23T14:37:17Z,ON,ACC,CAD,100.74,Enterprise,2026-08-23T14:39:55Z,2026-09-26T17:30:00Z
SO-202608-00819,CDC-00000819,1,2026-08-23T14:55:04Z,AB,DEV,CAD,901.14,Enterprise,2026-08-23T14:58:47Z,2026-09-26T17:30:00Z
SO-202608-00820,CDC-00000820,1,2026-08-23T15:40:50Z,ON,DEV,CAD,1955.03,Consumer,2026-08-23T15:43:24Z,2026-09-26T17:30:00Z
SO-202608-00821,CDC-00000821,1,2026-08-23T16:08:57Z,ON,ACC,CAD,148.93,Consumer,2026-08-23T16:15:46Z,2026-09-26T17:30:00Z
SO-202608-00822,CDC-00000822,1,2026-08-23T16:32:06Z,ON,DEV,CAD,389.24,Enterprise,2026-08-23T16:37:16Z,2026-09-26T17:30:00Z
SO-202608-00823,CDC-00000823,1,2026-08-23T17:46:50Z,BC,ACC,CAD,40.57,SMB,2026-08-23T17:55:07Z,2026-09-26T17:30:00Z
